SK_ID_CURR,CODE_GENDER,age,DAYS_BIRTH,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,AMT_CREDIT,A,B,C,D
380648,0,1,13593,1,135000,4,545040.0,,1.0,,
149600,1,1,10734,1,112500,4,225000.0,1.0,,,
193352,0,1,12220,0,135000,1,540000.0,,1.0,,
422664,1,1,12140,1,157500,4,938304.0,1.0,,,
371392,0,1,16363,1,130500,1,392427.0,,1.0,,
126077,1,1,10038,0,135000,4,808650.0,1.0,,,
349039,0,1,14825,0,135000,1,1147500.0,,1.0,,
421222,0,1,11389,1,112500,1,270000.0,,1.0,,
144193,0,1,21878,1,171000,4,472500.0,,1.0,,
154426,0,1,19790,1,315000,4,598500.0,,1.0,,
400036,0,1,17353,1,135000,4,675000.0,,1.0,,
240913,1,1,11718,0,135000,4,180000.0,1.0,,,
195829,0,1,20263,1,148500,4,813195.0,,1.0,,
336186,0,1,10078,0,90000,4,450000.0,,1.0,,
244591,1,1,20654,1,157500,4,864000.0,1.0,,,
147360,0,1,18149,1,360000,1,182016.0,,1.0,,
256387,1,1,11797,1,180000,1,225000.0,1.0,,,
433261,0,1,15206,0,252000,1,1546020.0,,1.0,,
106490,0,1,12969,1,180000,4,835380.0,,1.0,,
449307,1,1,13952,0,112500,4,729567.0,1.0,,,
135784,0,1,11922,1,337500,1,1345500.0,,1.0,,
439892,1,1,11064,0,270000,1,533668.5,1.0,,,
110336,1,1,11781,1,112500,1,675000.0,1.0,,,
215868,0,1,11449,1,315000,4,1113840.0,,1.0,,
325339,0,1,15869,0,157500,4,1096020.0,,1.0,,
142514,1,1,16350,1,90000,1,348264.0,1.0,,,
102318,1,1,24695,1,112500,4,158301.0,1.0,,,
106658,1,1,14517,1,135000,4,135000.0,1.0,,,
310542,1,1,10066,1,112500,4,1118196.0,1.0,,,
177920,1,1,19224,1,94500,4,308461.5,1.0,,,
185666,0,0,9086,1,90000,4,237024.0,,,,1.0
275826,0,1,16544,1,126000,4,405000.0,,1.0,,
435995,0,1,16620,0,225000,4,225000.0,,1.0,,
454003,0,1,14758,1,202500,4,808650.0,,1.0,,
140568,0,1,13772,0,135000,4,633681.0,,1.0,,
421029,1,1,10088,0,135000,4,180000.0,1.0,,,
102515,0,1,14740,1,130500,0,1092190.5,,1.0,,
236587,1,1,10069,1,180000,4,639387.0,1.0,,,
184216,0,1,13602,1,90000,4,254799.0,,1.0,,
111017,0,1,14742,0,90000,4,67500.0,,1.0,,
177787,0,1,21934,1,162000,4,497520.0,,1.0,,
245673,1,1,9342,1,112500,2,333337.5,1.0,,,
335300,1,1,23861,1,81000,4,643500.0,1.0,,,
250407,1,1,11808,1,225000,4,1436850.0,1.0,,,
155373,1,1,12555,1,315000,4,576072.0,1.0,,,
128674,0,1,19092,1,234000,4,1649844.0,,1.0,,
451031,0,1,18201,1,67500,1,180000.0,,1.0,,
264540,0,1,11300,0,160200,1,337500.0,,1.0,,
382655,0,1,11275,1,247500,4,545040.0,,1.0,,
127874,1,1,14045,1,126000,1,220500.0,1.0,,,
108374,0,1,18834,1,135000,4,446931.0,,1.0,,
303839,1,1,17329,0,225000,4,558855.0,1.0,,,
247590,0,1,14896,0,166500,4,1303200.0,,1.0,,
403796,0,1,16337,0,225000,4,450000.0,,1.0,,
392572,1,1,17157,0,193500,4,1185282.0,1.0,,,
248918,0,1,15437,0,54000,4,545040.0,,1.0,,
363078,0,1,12692,1,270000,1,1024740.0,,1.0,,
249012,0,1,16945,1,270000,4,180000.0,,1.0,,
153622,0,0,8906,1,180000,4,360000.0,,,,1.0
340036,1,1,23290,0,81000,4,270000.0,1.0,,,
404705,1,1,13816,1,171000,4,526500.0,1.0,,,
378309,1,1,24770,1,216000,4,761949.0,1.0,,,
357738,0,1,10300,1,180000,4,563269.5,,1.0,,
305495,0,1,20245,0,81000,4,215640.0,,1.0,,
363361,0,1,24123,1,54000,3,284400.0,,1.0,,
197516,1,1,23030,1,292500,4,1288350.0,1.0,,,
317589,1,1,15520,0,90000,4,129384.0,1.0,,,
403045,0,1,9834,0,225000,1,835380.0,,1.0,,
352143,1,1,15767,0,180000,4,490495.5,1.0,,,
252896,1,1,10966,1,67500,1,251280.0,1.0,,,
140723,1,1,9859,1,135000,1,499221.0,1.0,,,
357091,0,1,23053,1,67500,1,135000.0,,1.0,,
358251,0,1,11554,1,90000,4,135000.0,,1.0,,
253051,0,1,17341,1,157500,4,1515415.5,,1.0,,
423980,0,1,18412,0,427500,1,675000.0,,1.0,,
374450,0,1,21165,0,247500,4,677664.0,,1.0,,
388657,1,1,13229,1,252000,4,550980.0,1.0,,,
276796,0,1,16721,0,90000,4,292500.0,,1.0,,
396429,0,1,10946,1,112500,1,225000.0,,1.0,,
230133,0,1,12689,0,112500,1,900000.0,,1.0,,
455457,1,1,17964,1,225000,4,545040.0,1.0,,,
218379,1,1,10179,1,180000,4,582097.5,1.0,,,
217973,0,0,8117,0,135000,1,270000.0,,,,1.0
271655,0,1,15584,1,144000,4,640080.0,,1.0,,
419064,0,1,19128,1,112500,4,577147.5,,1.0,,
303090,1,1,20666,0,135000,4,814041.0,1.0,,,
339742,1,1,14668,0,180000,4,540000.0,1.0,,,
294024,1,1,11466,1,202500,4,270000.0,1.0,,,
362566,0,1,20804,1,112500,4,495000.0,,1.0,,
172677,1,1,16832,0,202500,4,817560.0,1.0,,,
223274,0,1,24641,1,112500,1,254700.0,,1.0,,
273086,1,1,14608,1,121360,4,1080000.0,1.0,,,
328981,1,1,20687,0,171000,4,1546020.0,1.0,,,
359174,0,1,12203,1,180000,1,1350000.0,,1.0,,
111839,1,1,19519,1,351000,4,808650.0,1.0,,,
218851,0,1,15163,0,99000,1,675000.0,,1.0,,
418274,0,1,21461,1,117000,4,263686.5,,1.0,,
175333,0,1,19127,1,225000,4,156384.0,,1.0,,
408769,0,0,8640,0,121500,4,584766.0,,,,1.0
180705,1,1,11435,1,135000,1,270000.0,1.0,,,
175836,1,1,14981,0,135000,1,755190.0,1.0,,,
431464,0,1,10810,1,72000,1,81000.0,,1.0,,
151704,0,1,24017,1,256500,4,284400.0,,1.0,,
255928,1,1,16781,1,135000,4,625536.0,1.0,,,
438176,0,1,15557,1,90000,4,225000.0,,1.0,,
184102,0,1,11446,1,157500,4,592560.0,,1.0,,
346086,0,1,19444,1,450000,1,485640.0,,1.0,,
223704,0,1,16513,1,270000,4,490495.5,,1.0,,
301570,0,1,16831,1,157500,4,450000.0,,1.0,,
282462,0,1,15917,0,360000,1,1800000.0,,1.0,,
428939,1,1,11667,1,225000,1,1256400.0,1.0,,,
139035,0,1,11562,0,360000,4,746280.0,,1.0,,
181362,0,1,17800,1,585000,1,675000.0,,1.0,,
413753,1,1,12212,0,360000,4,225000.0,1.0,,,
191119,0,1,19931,0,112500,4,225000.0,,1.0,,
251509,1,1,19675,1,225000,1,690763.5,1.0,,,
325793,0,1,11837,0,112500,4,219870.0,,1.0,,
128866,0,1,14358,0,225000,4,1288350.0,,1.0,,
302537,1,1,13911,0,202500,1,454500.0,1.0,,,
396320,1,1,9365,0,112500,4,196677.0,1.0,,,
353944,0,1,12202,1,360000,1,900000.0,,1.0,,
137961,0,1,17812,0,108000,4,325908.0,,1.0,,
137037,0,1,10933,0,225000,1,239850.0,,1.0,,
215095,1,1,18524,0,225000,4,526491.0,1.0,,,
340512,0,0,8830,1,225000,4,1812456.0,,,,1.0
408654,1,1,10582,0,180000,4,270000.0,1.0,,,
228899,0,0,8208,1,166500,1,180000.0,,,,1.0
136269,0,1,22944,0,90000,1,675000.0,,1.0,,
141015,0,1,21372,0,126000,4,497520.0,,1.0,,
313377,0,1,12136,0,157500,1,900000.0,,1.0,,
184839,0,1,10614,1,720000,1,942300.0,,1.0,,
122919,1,1,23367,1,85500,4,286704.0,1.0,,,
364541,0,1,25175,1,135000,4,225000.0,,1.0,,
309746,1,1,13426,1,202500,4,810000.0,1.0,,,
331198,0,1,13436,1,261000,2,687600.0,,1.0,,
109136,0,1,13596,1,85500,4,76410.0,,1.0,,
428689,0,1,13617,1,135000,4,375408.0,,1.0,,
190838,1,1,10639,0,157500,3,454500.0,1.0,,,
215886,0,1,10901,1,99000,4,562491.0,,1.0,,
104671,0,1,20792,1,126000,4,700830.0,,1.0,,
115050,0,1,18818,1,90000,1,810000.0,,1.0,,
441296,0,1,10634,1,157500,4,545040.0,,1.0,,
114685,0,1,13506,0,135000,4,1546020.0,,1.0,,
224147,1,0,8142,0,175500,4,1006920.0,,,1.0,
126924,0,1,23048,1,247500,1,900000.0,,1.0,,
111302,0,1,12985,1,162000,4,704844.0,,1.0,,
377132,1,1,13327,0,112500,4,450000.0,1.0,,,
372641,0,0,8764,0,157500,4,675000.0,,,,1.0
107479,0,1,13555,1,157500,4,286704.0,,1.0,,
169246,1,1,17670,1,81000,4,490495.5,1.0,,,
164091,1,1,11598,1,225000,4,151173.0,1.0,,,
390869,0,1,21084,1,157500,4,526491.0,,1.0,,
235561,0,1,17631,1,202500,4,704844.0,,1.0,,
339825,0,1,13080,1,112500,4,432567.0,,1.0,,
287489,0,1,20801,1,180000,4,1350000.0,,1.0,,
265655,0,1,11659,0,72000,1,900000.0,,1.0,,
389236,0,1,19534,1,112500,4,675000.0,,1.0,,
275099,0,1,11980,1,157500,1,545040.0,,1.0,,
287374,0,1,11776,1,270000,1,360000.0,,1.0,,
146107,0,1,12831,1,135000,1,900000.0,,1.0,,
269365,0,1,20766,1,162000,4,584766.0,,1.0,,
182853,0,1,10360,0,67500,4,225000.0,,1.0,,
260919,0,1,14527,1,157500,4,1795500.0,,1.0,,
418995,0,1,11516,0,94500,4,900000.0,,1.0,,
441137,1,1,10409,1,225000,4,1157670.0,1.0,,,
427391,0,1,12936,1,112500,4,269550.0,,1.0,,
399962,1,1,13632,1,112500,4,675000.0,1.0,,,
243629,0,1,11225,1,405000,1,1709905.5,,1.0,,
101751,0,1,15789,1,157500,4,288873.0,,1.0,,
269752,1,1,10078,0,202500,4,454500.0,1.0,,,
327019,0,1,18208,1,202500,4,660469.5,,1.0,,
209424,0,1,12275,1,112500,4,247500.0,,1.0,,
217904,1,1,13400,1,360000,4,592560.0,1.0,,,
156796,0,1,15064,1,180000,4,1968529.5,,1.0,,
286329,0,1,12221,0,126000,4,1078200.0,,1.0,,
210209,1,0,8414,0,270000,4,640080.0,,,1.0,
429650,0,1,11634,1,112500,4,314100.0,,1.0,,
412896,0,1,12564,1,225000,4,675000.0,,1.0,,
187376,0,1,22279,1,202500,4,267102.0,,1.0,,
233275,0,1,19294,1,292500,4,490495.5,,1.0,,
200167,1,1,18355,1,112500,4,895500.0,1.0,,,
367354,0,1,11268,0,36000,4,49455.0,,1.0,,
186017,0,1,17347,1,112500,4,693000.0,,1.0,,
445975,0,1,10235,0,157500,1,675000.0,,1.0,,
305519,0,1,20675,1,90000,4,180000.0,,1.0,,
250335,0,1,20050,0,81000,4,401386.5,,1.0,,
455470,1,1,17174,1,225000,4,906228.0,1.0,,,
176329,0,1,13572,0,252000,4,1042560.0,,1.0,,
280677,0,1,13297,1,135000,1,225000.0,,1.0,,
352780,0,1,9981,1,157500,1,375408.0,,1.0,,
356617,0,1,16035,0,135000,4,405000.0,,1.0,,
144602,0,1,9482,0,112500,2,630000.0,,1.0,,
216967,0,1,17281,0,157500,4,961146.0,,1.0,,
150278,0,1,12928,0,180000,1,101880.0,,1.0,,
151019,0,1,15378,0,72000,4,358443.0,,1.0,,
342209,0,1,14267,1,135000,4,314055.0,,1.0,,
356731,0,1,22565,1,90000,4,808650.0,,1.0,,
343624,1,1,12394,0,337500,1,592560.0,1.0,,,
302030,0,1,10627,1,67500,4,111384.0,,1.0,,
397465,0,1,19763,1,139500,4,598486.5,,1.0,,
267978,0,1,20535,1,157500,4,563877.0,,1.0,,
100137,0,1,20284,1,225000,4,891072.0,,1.0,,
119685,1,1,11911,1,270000,1,1354500.0,1.0,,,
339912,0,1,23224,1,81000,1,450000.0,,1.0,,
274139,0,1,16214,1,171000,1,283419.0,,1.0,,
288432,1,0,8954,0,166500,4,135000.0,,,1.0,
257345,0,1,11529,1,112500,4,247500.0,,1.0,,
124296,1,1,20269,1,58500,4,364896.0,1.0,,,
130179,0,1,16355,0,328500,1,373500.0,,1.0,,
329888,0,1,10582,1,135000,1,342000.0,,1.0,,
156830,0,1,19767,1,202500,4,830214.0,,1.0,,
259343,0,1,17792,1,54000,4,1113840.0,,1.0,,
252090,0,1,20667,1,243000,4,894906.0,,1.0,,
265060,0,1,12839,1,180000,4,307944.0,,1.0,,
102962,1,1,15884,0,292500,4,1125171.0,1.0,,,
378806,0,1,16673,1,126000,1,1546020.0,,1.0,,
444646,0,1,14036,1,112500,1,545040.0,,1.0,,
182900,0,1,11697,1,180000,4,622413.0,,1.0,,
120820,0,1,10799,1,81000,1,585000.0,,1.0,,
253467,0,1,17486,1,112500,4,906615.0,,1.0,,
413697,0,1,19998,1,90000,4,175500.0,,1.0,,
435026,0,1,18478,1,360000,1,1089000.0,,1.0,,
258321,0,1,19239,1,180000,1,359685.0,,1.0,,
129596,0,1,24039,1,67500,4,153504.0,,1.0,,
197517,1,1,12166,1,180000,1,167895.0,1.0,,,
110728,0,1,15825,1,193500,1,1971072.0,,1.0,,
434213,1,1,14176,0,112500,4,634482.0,1.0,,,
446366,0,1,16726,0,180000,1,1129500.0,,1.0,,
153824,0,1,12863,1,126000,4,1072809.0,,1.0,,
292345,0,1,11991,0,225000,2,900000.0,,1.0,,
414760,0,1,13214,1,90000,4,343377.0,,1.0,,
284445,1,1,11380,0,157500,4,152820.0,1.0,,,
321019,0,1,14639,1,90000,4,443088.0,,1.0,,
134204,0,1,20703,1,225000,4,1314117.0,,1.0,,
412350,1,1,18279,1,112500,4,420912.0,1.0,,,
287165,0,1,17146,1,157500,4,495000.0,,1.0,,
384835,0,1,12955,0,126000,2,545040.0,,1.0,,
241069,1,1,15362,1,315000,1,497520.0,1.0,,,
421351,1,1,19320,1,135000,4,127350.0,1.0,,,
169750,0,1,12584,1,72000,4,450000.0,,1.0,,
247680,0,1,23409,1,94500,4,257292.0,,1.0,,
332356,1,1,16581,1,67500,4,157500.0,1.0,,,
447647,1,1,12806,1,270000,4,497520.0,1.0,,,
229988,0,1,18548,0,56250,4,814041.0,,1.0,,
176345,0,1,17363,1,270000,1,225706.5,,1.0,,
139003,0,1,13060,1,67500,4,95940.0,,1.0,,
243961,1,1,18491,1,180000,4,1035832.5,1.0,,,
327980,1,1,16919,1,157500,1,215640.0,1.0,,,
449579,1,1,13180,1,135000,4,545040.0,1.0,,,
129327,0,1,22334,1,76500,4,808650.0,,1.0,,
179349,0,1,10247,1,103500,4,314100.0,,1.0,,
375347,0,1,22579,1,99000,4,132768.0,,1.0,,
355783,0,1,19253,1,202500,4,675000.0,,1.0,,
322153,0,1,24532,1,135000,4,143910.0,,1.0,,
191573,0,1,14403,0,202500,4,450000.0,,1.0,,
286902,0,1,16161,1,112500,4,310671.0,,1.0,,
421695,0,1,21612,1,90000,4,270000.0,,1.0,,
213192,1,1,10837,1,135000,1,448056.0,1.0,,,
263601,0,1,21423,1,144000,1,239850.0,,1.0,,
261369,1,1,12023,1,135000,4,360000.0,1.0,,,
106532,0,1,22939,1,135000,1,450000.0,,1.0,,
343098,1,1,16731,1,180000,4,1649646.0,1.0,,,
114913,0,1,13366,0,157500,1,119893.5,,1.0,,
375635,1,1,14715,1,405000,4,728460.0,1.0,,,
176042,1,1,10335,0,103500,4,360000.0,1.0,,,
170190,0,1,15502,0,90000,1,497520.0,,1.0,,
317071,1,1,23645,1,112500,4,135000.0,1.0,,,
383567,0,1,22202,0,67500,4,180000.0,,1.0,,
133836,0,1,15915,1,135000,4,450000.0,,1.0,,
427214,0,1,15237,1,135000,4,363190.5,,1.0,,
169861,1,0,8348,0,202500,4,479700.0,,,1.0,
387257,1,1,18805,0,247500,2,1575000.0,1.0,,,
240367,0,1,13546,0,225000,4,225000.0,,1.0,,
118815,0,1,19771,1,81000,4,225000.0,,1.0,,
256558,1,1,23063,1,171000,4,697500.0,1.0,,,
356820,1,1,14147,1,247500,4,381528.0,1.0,,,
226056,0,1,18165,1,135000,4,450000.0,,1.0,,
294397,0,1,18240,0,157500,4,2013840.0,,1.0,,
201395,1,1,17155,0,202500,4,616261.5,1.0,,,
315373,0,1,19544,1,114750,4,781920.0,,1.0,,
101508,1,1,19619,1,157500,4,239850.0,1.0,,,
102108,1,1,15919,1,315000,4,1288350.0,1.0,,,
354353,0,1,21945,0,90000,4,808650.0,,1.0,,
112914,1,1,18949,1,225000,4,630000.0,1.0,,,
165264,0,1,22237,1,247500,4,641173.5,,1.0,,
287871,0,1,16275,0,180000,4,485640.0,,1.0,,
203961,0,1,21882,0,63000,4,611905.5,,1.0,,
413062,0,1,14806,1,112500,4,463500.0,,1.0,,
210705,0,1,10297,1,247500,1,450000.0,,1.0,,
383037,0,1,11082,0,225000,2,225000.0,,1.0,,
352846,1,1,10033,1,157500,2,1436850.0,1.0,,,
322975,0,1,12791,0,135000,4,225000.0,,1.0,,
290560,0,1,17968,0,81000,4,832500.0,,1.0,,
144306,1,1,10186,1,90000,4,227520.0,1.0,,,
136743,0,1,15644,0,135000,4,1350000.0,,1.0,,
227273,1,1,15515,1,247500,4,629325.0,1.0,,,
279274,1,1,14165,1,157500,4,675000.0,1.0,,,
242584,0,1,23167,0,58500,4,312768.0,,1.0,,
436505,1,1,14147,0,360000,4,135000.0,1.0,,,
248867,0,1,13164,0,180000,4,585000.0,,1.0,,
230435,0,1,19046,1,49500,4,135000.0,,1.0,,
342415,0,1,10008,1,103500,4,178290.0,,1.0,,
367648,0,1,22840,1,315000,1,1255680.0,,1.0,,
157488,0,1,13217,1,45000,4,134775.0,,1.0,,
168183,0,1,21217,1,270000,1,1339884.0,,1.0,,
207424,1,0,8409,1,90000,4,545040.0,,,1.0,
126914,0,1,21395,1,49500,1,508495.5,,1.0,,
189178,1,1,12124,1,180000,1,712858.5,1.0,,,
364238,0,1,10313,1,144000,4,234000.0,,1.0,,
324600,1,1,14975,0,135000,4,163008.0,1.0,,,
213592,1,1,12686,1,180000,3,414792.0,1.0,,,
386280,0,1,20463,0,162000,4,173092.5,,1.0,,
338569,0,1,12383,0,270000,4,900000.0,,1.0,,
292692,0,1,13788,1,360000,1,777024.0,,1.0,,
248714,0,1,10028,1,67500,4,180000.0,,1.0,,
137081,0,1,16710,0,270000,4,1312110.0,,1.0,,
372959,0,1,19080,1,72000,4,153000.0,,1.0,,
372021,0,1,19550,0,313650,1,472500.0,,1.0,,
447249,0,1,22572,1,202500,4,472500.0,,1.0,,
275587,0,1,10490,1,270000,2,755190.0,,1.0,,
377410,0,1,19629,1,157500,4,288562.5,,1.0,,
116629,0,1,17416,1,175500,1,1800000.0,,1.0,,
402248,0,1,12275,0,225000,1,900000.0,,1.0,,
407621,0,1,10259,1,104850,4,521280.0,,1.0,,
312836,0,1,10649,0,90000,4,355536.0,,1.0,,
327146,0,1,13973,1,202500,4,592560.0,,1.0,,
156409,0,1,19850,1,157500,4,942300.0,,1.0,,
137691,0,1,9171,1,135000,4,284400.0,,1.0,,
228064,0,1,17077,1,112500,4,323194.5,,1.0,,
133817,0,1,9949,1,112500,1,900000.0,,1.0,,
448717,0,1,19990,1,112500,4,145557.0,,1.0,,
145384,1,1,14915,1,180000,1,835380.0,1.0,,,
199504,0,1,14760,1,225000,1,585000.0,,1.0,,
167485,0,1,9223,0,135000,2,436032.0,,1.0,,
225989,0,1,12552,1,157500,4,180000.0,,1.0,,
256709,0,0,9009,0,180000,4,808650.0,,,,1.0
289878,0,1,9359,0,126679,4,765000.0,,1.0,,
282180,0,1,12008,1,99000,4,490495.5,,1.0,,
239347,0,1,13687,1,90000,4,135000.0,,1.0,,
184852,0,1,16748,1,225000,4,755190.0,,1.0,,
101195,1,1,20891,1,90000,4,161730.0,1.0,,,
133427,1,1,21978,1,112500,4,331632.0,1.0,,,
293461,0,0,8285,1,135000,4,315000.0,,,,1.0
448520,0,1,19971,1,99000,4,152820.0,,1.0,,
330608,1,1,21311,1,171000,4,927252.0,1.0,,,
260720,0,1,15211,1,225000,4,481495.5,,1.0,,
206758,0,1,12324,1,261000,4,640080.0,,1.0,,
416212,0,1,14081,1,270000,1,1318500.0,,1.0,,
315181,0,1,20907,0,175500,4,959017.5,,1.0,,
406424,0,1,10316,0,117000,4,450000.0,,1.0,,
310795,0,1,23723,0,139500,4,1374480.0,,1.0,,
238242,1,1,13198,1,292500,4,997974.0,1.0,,,
123181,0,1,17843,1,135000,4,472500.0,,1.0,,
247037,1,1,16804,0,112500,4,454500.0,1.0,,,
228747,1,1,18499,0,90000,4,269550.0,1.0,,,
227447,1,1,22331,1,81000,4,193500.0,1.0,,,
306872,0,1,17607,1,112500,4,521280.0,,1.0,,
141926,1,1,14547,0,171000,4,805536.0,1.0,,,
292635,1,0,8444,1,112500,4,341280.0,,,1.0,
130349,1,1,11257,1,207000,1,497520.0,1.0,,,
315994,1,1,16318,1,67500,4,270000.0,1.0,,,
148994,1,1,9940,0,144000,4,178290.0,1.0,,,
265491,0,1,18432,1,81000,4,247500.0,,1.0,,
214075,0,1,11982,0,126000,4,891072.0,,1.0,,
329622,0,1,11849,1,202500,1,1125000.0,,1.0,,
246044,1,1,13820,1,157500,4,497520.0,1.0,,,
147072,0,1,15322,1,121500,1,450000.0,,1.0,,
288831,0,1,10801,1,171000,4,375322.5,,1.0,,
214204,0,1,13199,1,157500,4,1179000.0,,1.0,,
183774,0,1,14422,1,225000,4,503676.0,,1.0,,
192667,1,1,13093,0,180000,4,254700.0,1.0,,,
406301,0,1,13265,1,216000,4,270000.0,,1.0,,
386016,1,1,13441,1,225000,4,81000.0,1.0,,,
401328,0,1,22704,0,180000,4,830214.0,,1.0,,
428117,1,1,19995,1,135000,4,568057.5,1.0,,,
379883,0,1,17510,1,90000,4,254700.0,,1.0,,
370813,0,1,17405,1,121500,1,730017.0,,1.0,,
145644,0,1,10962,0,90000,4,294322.5,,1.0,,
312401,0,1,17238,1,112500,4,675000.0,,1.0,,
382681,1,1,17504,0,540000,1,900000.0,1.0,,,
452966,1,1,16864,1,180000,4,315000.0,1.0,,,
413133,0,1,12560,1,108000,4,261000.0,,1.0,,
286713,0,1,17641,1,157500,4,1078200.0,,1.0,,
308335,0,1,12824,1,67500,4,90000.0,,1.0,,
287657,1,1,12311,1,126000,4,270000.0,1.0,,,
415837,0,0,9039,0,135000,1,900000.0,,,,1.0
253694,0,1,21038,0,67500,4,135000.0,,1.0,,
391754,0,1,15867,1,247500,1,1532506.5,,1.0,,
248025,1,1,19790,1,180000,4,518562.0,1.0,,,
311479,1,1,10130,0,180000,4,254700.0,1.0,,,
364129,0,1,14524,0,103500,2,500427.0,,1.0,,
133263,1,1,17906,1,270000,4,675000.0,1.0,,,
330323,1,1,12850,1,202500,4,1227901.5,1.0,,,
171816,0,1,21995,1,292500,4,1575000.0,,1.0,,
154147,0,1,20810,0,495000,1,1350000.0,,1.0,,
325076,0,1,9737,0,427500,1,900000.0,,1.0,,
426429,0,1,10099,1,112500,4,85500.0,,1.0,,
414650,1,1,20340,1,405000,4,735003.0,1.0,,,
207352,0,1,19572,1,180000,4,906228.0,,1.0,,
423511,0,1,17921,1,135000,4,987156.0,,1.0,,
395901,0,1,20634,1,225000,1,499500.0,,1.0,,
127005,1,1,10424,0,450000,4,1006920.0,1.0,,,
186786,0,1,22400,1,112500,4,312682.5,,1.0,,
164099,0,1,9584,0,162000,4,900000.0,,1.0,,
125777,0,1,10099,1,112500,1,454500.0,,1.0,,
423069,1,1,15264,1,157500,4,270000.0,1.0,,,
283247,0,1,23570,1,40500,4,1436850.0,,1.0,,
209670,0,1,23454,1,112500,4,675000.0,,1.0,,
423065,1,1,20960,1,360000,4,781920.0,1.0,,,
343404,1,1,12019,0,112500,4,675000.0,1.0,,,
192106,0,1,21948,1,202500,4,126000.0,,1.0,,
143406,0,1,17583,1,157500,1,472500.0,,1.0,,
266933,0,1,13799,1,292500,3,364500.0,,1.0,,
382809,1,1,17134,1,202500,4,755190.0,1.0,,,
164742,0,1,11790,1,405000,1,900000.0,,1.0,,
368405,0,1,12545,0,225000,1,1006920.0,,1.0,,
413613,1,1,20242,1,180000,4,288873.0,1.0,,,
361652,0,1,22685,1,90000,4,654498.0,,1.0,,
357765,1,1,15793,0,112500,4,254700.0,1.0,,,
110410,0,0,7800,0,67500,4,180000.0,,,,1.0
155948,0,1,22486,1,202500,4,675000.0,,1.0,,
102502,1,1,18914,1,292500,4,1061658.0,1.0,,,
363051,1,1,14517,0,180000,4,1029681.0,1.0,,,
254583,0,1,19625,1,432000,4,1467612.0,,1.0,,
397287,1,1,11766,1,90000,4,180000.0,1.0,,,
442526,0,1,10401,1,135000,4,1312110.0,,1.0,,
144140,0,1,15861,1,81000,4,1236816.0,,1.0,,
446160,1,1,11230,0,157500,4,497520.0,1.0,,,
324889,0,1,20348,0,157500,4,454500.0,,1.0,,
406184,0,1,13775,0,135000,4,521280.0,,1.0,,
418143,0,1,19379,1,40950,4,238500.0,,1.0,,
267178,0,1,10219,0,310500,1,1325475.0,,1.0,,
142820,0,0,8156,1,81000,1,180000.0,,,,1.0
252107,0,1,11778,0,135000,4,254700.0,,1.0,,
374904,0,1,12046,1,189000,1,810000.0,,1.0,,
138810,1,1,14706,1,225000,4,1288350.0,1.0,,,
274133,1,1,13285,0,225000,4,1125000.0,1.0,,,
110435,1,1,20310,0,450000,1,2156400.0,1.0,,,
231238,1,1,12265,1,202500,4,553806.0,1.0,,,
332089,1,1,21419,0,144000,4,755190.0,1.0,,,
355334,1,0,8591,0,180000,4,900243.0,,,1.0,
423208,0,1,24677,1,153000,4,239850.0,,1.0,,
121652,0,1,19021,1,135000,4,509400.0,,1.0,,
159909,0,1,21168,1,112500,4,781920.0,,1.0,,
388701,1,1,13070,1,202500,1,1332000.0,1.0,,,
178606,1,1,12002,1,157500,4,302341.5,1.0,,,
251908,1,1,11734,0,157500,4,770292.0,1.0,,,
308472,1,0,8426,1,166500,4,768555.0,,,1.0,
351500,0,1,12955,0,225000,4,254700.0,,1.0,,
385548,0,1,12922,1,135000,4,472500.0,,1.0,,
344423,0,0,8367,0,135000,2,180000.0,,,,1.0
137358,0,0,8445,0,90000,1,675000.0,,,,1.0
449393,0,1,19879,1,112500,4,296280.0,,1.0,,
341200,1,1,9895,1,180000,4,931617.0,1.0,,,
414143,1,1,17209,0,202500,4,562491.0,1.0,,,
273152,0,1,18142,1,90000,4,808650.0,,1.0,,
212076,0,1,15906,1,315000,4,502497.0,,1.0,,
296586,0,1,12913,1,135000,4,1078200.0,,1.0,,
326133,0,1,19710,1,108000,4,942300.0,,1.0,,
305741,0,1,23940,1,102600,4,269550.0,,1.0,,
207343,0,1,22515,0,99000,4,182983.5,,1.0,,
128966,0,1,14229,0,90000,4,1078200.0,,1.0,,
212210,1,1,21428,0,85500,4,540000.0,1.0,,,
271023,0,1,18624,0,157500,4,1215000.0,,1.0,,
205289,1,1,22356,0,157500,1,254700.0,1.0,,,
334755,0,1,15728,1,90000,4,288873.0,,1.0,,
275660,0,1,21047,1,247500,4,472500.0,,1.0,,
259387,1,1,15634,0,225000,4,1350000.0,1.0,,,
341824,0,1,10645,1,180000,4,701730.0,,1.0,,
232515,0,1,13517,0,135000,4,1971072.0,,1.0,,
104021,1,1,16601,0,157500,4,253737.0,1.0,,,
390799,1,1,10897,0,90000,4,253737.0,1.0,,,
177255,0,1,11645,1,180000,1,450000.0,,1.0,,
104509,0,1,15730,1,67500,4,283419.0,,1.0,,
364169,1,1,17914,1,247500,4,481495.5,1.0,,,
152771,0,1,10351,1,225000,4,180000.0,,1.0,,
